,Timestamp,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains,Date
0,2023-06-26 08:00:00+01:00,4.906700134277344,4.906700134277344,4.906700134277344,4.906700134277344,,0.0,0.0,0.0,0.0,2023-06-26
1,2023-06-26 08:04:00+01:00,4.946499824523926,4.946499824523926,4.946499824523926,4.946499824523926,,1.0,0.0,0.0,0.0,2023-06-26
2,2023-06-26 08:34:00+01:00,4.893099784851074,4.893099784851074,4.893099784851074,4.893099784851074,,360.0,0.0,0.0,0.0,2023-06-26
3,2023-06-26 09:31:00+01:00,4.886960029602051,4.886960029602051,4.886960029602051,4.886960029602051,,3.0,0.0,0.0,0.0,2023-06-26
4,2023-06-26 09:32:00+01:00,4.887700080871582,4.887700080871582,4.887700080871582,4.887700080871582,,1400.0,0.0,0.0,0.0,2023-06-26
5,2023-06-26 09:36:00+01:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,,3240.0,0.0,0.0,0.0,2023-06-26
6,2023-06-26 09:52:00+01:00,4.88100004196167,4.88100004196167,4.88100004196167,4.88100004196167,,0.0,0.0,0.0,0.0,2023-06-26
7,2023-06-26 10:00:00+01:00,4.884099960327148,4.884099960327148,4.884099960327148,4.884099960327148,,487.0,0.0,0.0,0.0,2023-06-26
8,2023-06-26 10:05:00+01:00,4.891940116882324,4.891940116882324,4.891940116882324,4.891940116882324,,6.0,0.0,0.0,0.0,2023-06-26
9,2023-06-26 10:27:00+01:00,4.89300012588501,4.89300012588501,4.89300012588501,4.89300012588501,,3.0,0.0,0.0,0.0,2023-06-26
10,2023-06-26 10:44:00+01:00,4.8979997634887695,4.8979997634887695,4.8979997634887695,4.8979997634887695,,26397.0,0.0,0.0,0.0,2023-06-26
11,2023-06-26 11:54:00+01:00,4.906300067901611,4.906300067901611,4.906300067901611,4.906300067901611,,20.0,0.0,0.0,0.0,2023-06-26
12,2023-06-26 14:17:00+01:00,4.9120001792907715,4.9120001792907715,4.910749912261963,4.910749912261963,,32007.0,0.0,0.0,0.0,2023-06-26
13,2023-06-27 08:00:00+01:00,4.896999835968018,4.896999835968018,4.896999835968018,4.896999835968018,,4444.0,0.0,0.0,0.0,2023-06-27
14,2023-06-27 08:01:00+01:00,4.9105000495910645,4.9105000495910645,4.9105000495910645,4.9105000495910645,,10000.0,0.0,0.0,0.0,2023-06-27
15,2023-06-27 08:08:00+01:00,4.920000076293945,4.920000076293945,4.920000076293945,4.920000076293945,,4000.0,0.0,0.0,0.0,2023-06-27
16,2023-06-27 08:14:00+01:00,4.935500144958496,4.935500144958496,4.935500144958496,4.935500144958496,,0.0,0.0,0.0,0.0,2023-06-27
17,2023-06-27 08:36:00+01:00,4.922299861907959,4.922299861907959,4.922299861907959,4.922299861907959,,0.0,0.0,0.0,0.0,2023-06-27
18,2023-06-27 08:43:00+01:00,4.920499801635742,4.920499801635742,4.920499801635742,4.920499801635742,,1620.0,0.0,0.0,0.0,2023-06-27
19,2023-06-27 09:08:00+01:00,4.921000003814697,4.921000003814697,4.921000003814697,4.921000003814697,,53.0,0.0,0.0,0.0,2023-06-27
20,2023-06-27 09:09:00+01:00,4.921000003814697,4.921000003814697,4.921000003814697,4.921000003814697,,5.0,0.0,0.0,0.0,2023-06-27
21,2023-06-27 10:06:00+01:00,4.916800022125244,4.916800022125244,4.916800022125244,4.916800022125244,,50.0,0.0,0.0,0.0,2023-06-27
22,2023-06-27 10:32:00+01:00,4.911049842834473,4.911049842834473,4.911049842834473,4.911049842834473,,1.0,0.0,0.0,0.0,2023-06-27
23,2023-06-27 11:40:00+01:00,4.915299892425537,4.915299892425537,4.915299892425537,4.915299892425537,,1090.0,0.0,0.0,0.0,2023-06-27
24,2023-06-27 12:26:00+01:00,4.912950038909912,4.912950038909912,4.912950038909912,4.912950038909912,,0.0,0.0,0.0,0.0,2023-06-27
25,2023-06-27 12:52:00+01:00,4.903200149536133,4.903200149536133,4.903200149536133,4.903200149536133,,407.0,0.0,0.0,0.0,2023-06-27
26,2023-06-27 15:51:00+01:00,4.92195987701416,4.92195987701416,4.92195987701416,4.92195987701416,,4.0,0.0,0.0,0.0,2023-06-27
27,2023-06-28 08:12:00+01:00,4.934999942779541,4.934999942779541,4.934999942779541,4.934999942779541,,0.0,0.0,0.0,0.0,2023-06-28
28,2023-06-28 10:00:00+01:00,4.9410600662231445,4.9410600662231445,4.9410600662231445,4.9410600662231445,,1.0,0.0,0.0,0.0,2023-06-28
29,2023-06-28 10:01:00+01:00,4.941539764404297,4.941539764404297,4.941539764404297,4.941539764404297,,1.0,0.0,0.0,0.0,2023-06-28
30,2023-06-28 13:36:00+01:00,4.961999893188477,4.961999893188477,4.961999893188477,4.961999893188477,,519.0,0.0,0.0,0.0,2023-06-28
31,2023-06-28 13:44:00+01:00,4.96150016784668,4.96150016784668,4.96150016784668,4.96150016784668,,3118.0,0.0,0.0,0.0,2023-06-28
32,2023-06-28 13:47:00+01:00,4.961999893188477,4.961999893188477,4.961999893188477,4.961999893188477,,61.0,0.0,0.0,0.0,2023-06-28
33,2023-06-28 16:14:00+01:00,4.958000183105469,4.958000183105469,4.954249858856201,4.958000183105469,,5345.0,0.0,0.0,0.0,2023-06-28
34,2023-06-29 08:00:00+01:00,4.991000175476074,4.991000175476074,4.991000175476074,4.991000175476074,,0.0,0.0,0.0,0.0,2023-06-29
35,2023-06-29 10:40:00+01:00,4.945499897003174,4.945499897003174,4.945499897003174,4.945499897003174,,0.0,0.0,0.0,0.0,2023-06-29
36,2023-06-29 11:29:00+01:00,4.943999767303467,4.943999767303467,4.942999839782715,4.942999839782715,,4713.0,0.0,0.0,0.0,2023-06-29
37,2023-06-29 12:34:00+01:00,4.946000099182129,4.946000099182129,4.946000099182129,4.946000099182129,,28.0,0.0,0.0,0.0,2023-06-29
38,2023-06-29 13:18:00+01:00,4.93556022644043,4.93556022644043,4.93556022644043,4.93556022644043,,54.0,0.0,0.0,0.0,2023-06-29
39,2023-06-29 13:36:00+01:00,4.940999984741211,4.940999984741211,4.940999984741211,4.940999984741211,,0.0,0.0,0.0,0.0,2023-06-29
40,2023-06-29 14:33:00+01:00,4.932000160217285,4.932000160217285,4.932000160217285,4.932000160217285,,0.0,0.0,0.0,0.0,2023-06-29
41,2023-06-29 15:46:00+01:00,4.939000129699707,4.939000129699707,4.935999870300293,4.935999870300293,,73895.0,0.0,0.0,0.0,2023-06-29
42,2023-06-30 08:33:00+01:00,4.9456000328063965,4.9456000328063965,4.9456000328063965,4.9456000328063965,,0.0,0.0,0.0,0.0,2023-06-30
43,2023-06-30 10:33:00+01:00,4.9664998054504395,4.9664998054504395,4.9664998054504395,4.9664998054504395,,0.0,0.0,0.0,0.0,2023-06-30
44,2023-06-30 11:05:00+01:00,4.963560104370117,4.963560104370117,4.963560104370117,4.963560104370117,,5753.0,0.0,0.0,0.0,2023-06-30
45,2023-06-30 11:31:00+01:00,4.967050075531006,4.967050075531006,4.967050075531006,4.967050075531006,,600.0,0.0,0.0,0.0,2023-06-30
46,2023-06-30 11:33:00+01:00,4.968999862670898,4.968999862670898,4.968999862670898,4.968999862670898,,323.0,0.0,0.0,0.0,2023-06-30
47,2023-06-30 11:34:00+01:00,4.9695000648498535,4.9695000648498535,4.9695000648498535,4.9695000648498535,,554.0,0.0,0.0,0.0,2023-06-30
48,2023-06-30 13:45:00+01:00,4.978499889373779,4.978499889373779,4.978499889373779,4.978499889373779,,0.0,0.0,0.0,0.0,2023-06-30
49,2023-06-30 14:06:00+01:00,4.980050086975098,4.980050086975098,4.980050086975098,4.980050086975098,,112.0,0.0,0.0,0.0,2023-06-30
50,2023-06-30 14:51:00+01:00,4.98015022277832,4.98015022277832,4.974249839782715,4.98015022277832,,9607.0,0.0,0.0,0.0,2023-06-30
0,2023-07-03 08:08:00+01:00,4.996500015258789,4.996500015258789,4.996500015258789,4.996500015258789,,0.0,0.0,0.0,0.0,2023-07-03
1,2023-07-03 08:56:00+01:00,4.985529899597168,4.985529899597168,4.985529899597168,4.985529899597168,,200.0,0.0,0.0,0.0,2023-07-03
2,2023-07-03 08:57:00+01:00,4.986499786376953,4.986499786376953,4.986499786376953,4.986499786376953,,406.0,0.0,0.0,0.0,2023-07-03
3,2023-07-03 09:39:00+01:00,4.990019798278809,4.990019798278809,4.990019798278809,4.990019798278809,,39797.0,0.0,0.0,0.0,2023-07-03
4,2023-07-03 10:21:00+01:00,4.98799991607666,4.98799991607666,4.98799991607666,4.98799991607666,,0.0,0.0,0.0,0.0,2023-07-03
5,2023-07-03 11:13:00+01:00,4.990930080413818,4.990930080413818,4.990930080413818,4.990930080413818,,660.0,0.0,0.0,0.0,2023-07-03
6,2023-07-03 12:27:00+01:00,4.991000175476074,4.991000175476074,4.991000175476074,4.991000175476074,,681.0,0.0,0.0,0.0,2023-07-03
7,2023-07-03 12:56:00+01:00,4.994999885559082,4.994999885559082,4.994999885559082,4.994999885559082,,24.0,0.0,0.0,0.0,2023-07-03
8,2023-07-03 13:38:00+01:00,4.982979774475098,4.982979774475098,4.982979774475098,4.982979774475098,,8.0,0.0,0.0,0.0,2023-07-03
9,2023-07-03 14:13:00+01:00,4.978000164031982,4.978000164031982,4.978000164031982,4.978000164031982,,2723.0,0.0,0.0,0.0,2023-07-03
10,2023-07-03 15:27:00+01:00,4.975460052490234,4.975460052490234,4.975460052490234,4.975460052490234,,0.0,0.0,0.0,0.0,2023-07-03
11,2023-07-03 15:36:00+01:00,4.974520206451416,4.974520206451416,4.9745001792907715,4.9745001792907715,,9880.0,0.0,0.0,0.0,2023-07-03
12,2023-07-03 16:18:00+01:00,4.9770002365112305,4.9770002365112305,4.960750102996826,4.9770002365112305,,91066.0,0.0,0.0,0.0,2023-07-03
13,2023-07-04 10:01:00+01:00,4.981299877166748,4.981299877166748,4.981299877166748,4.981299877166748,,0.0,0.0,0.0,0.0,2023-07-04
14,2023-07-04 10:05:00+01:00,4.979040145874023,4.979040145874023,4.979040145874023,4.979040145874023,,1.0,0.0,0.0,0.0,2023-07-04
15,2023-07-04 10:06:00+01:00,4.980899810791016,4.980899810791016,4.980899810791016,4.980899810791016,,20.0,0.0,0.0,0.0,2023-07-04
16,2023-07-04 10:43:00+01:00,4.982500076293945,4.982500076293945,4.982500076293945,4.982500076293945,,34990.0,0.0,0.0,0.0,2023-07-04
17,2023-07-04 11:35:00+01:00,4.985300064086914,4.985300064086914,4.985300064086914,4.985300064086914,,2005.0,0.0,0.0,0.0,2023-07-04
18,2023-07-04 11:37:00+01:00,4.98390007019043,4.98390007019043,4.98390007019043,4.98390007019043,,1650.0,0.0,0.0,0.0,2023-07-04
19,2023-07-04 11:40:00+01:00,4.982100009918213,4.982100009918213,4.982100009918213,4.982100009918213,,1460.0,0.0,0.0,0.0,2023-07-04
20,2023-07-04 11:49:00+01:00,4.986400127410889,4.986400127410889,4.986400127410889,4.986400127410889,,0.0,0.0,0.0,0.0,2023-07-04
21,2023-07-04 12:11:00+01:00,4.985000133514404,4.985000133514404,4.985000133514404,4.985000133514404,,936.0,0.0,0.0,0.0,2023-07-04
22,2023-07-04 12:27:00+01:00,4.987400054931641,4.987400054931641,4.987400054931641,4.987400054931641,,1558.0,0.0,0.0,0.0,2023-07-04
23,2023-07-04 13:22:00+01:00,4.977499961853027,4.977499961853027,4.977499961853027,4.977499961853027,,478.0,0.0,0.0,0.0,2023-07-04
24,2023-07-04 13:56:00+01:00,4.978000164031982,4.978000164031982,4.978000164031982,4.978000164031982,,478.0,0.0,0.0,0.0,2023-07-04
25,2023-07-04 15:21:00+01:00,4.97599983215332,4.97599983215332,4.97599983215332,4.97599983215332,,700.0,0.0,0.0,0.0,2023-07-04
26,2023-07-04 15:55:00+01:00,4.973499774932861,4.973499774932861,4.973499774932861,4.973499774932861,,500.0,0.0,0.0,0.0,2023-07-04
27,2023-07-04 15:58:00+01:00,4.972099781036377,4.972099781036377,4.9720001220703125,4.9720001220703125,,45054.0,0.0,0.0,0.0,2023-07-04
28,2023-07-05 08:12:00+01:00,4.959000110626221,4.959000110626221,4.959000110626221,4.959000110626221,,1161.0,0.0,0.0,0.0,2023-07-05
29,2023-07-05 09:37:00+01:00,4.947000026702881,4.947000026702881,4.946499824523926,4.946499824523926,,1618.0,0.0,0.0,0.0,2023-07-05
30,2023-07-05 10:03:00+01:00,4.947539806365967,4.947539806365967,4.947539806365967,4.947539806365967,,8.0,0.0,0.0,0.0,2023-07-05
31,2023-07-05 10:56:00+01:00,4.946199893951416,4.946199893951416,4.946199893951416,4.946199893951416,,130.0,0.0,0.0,0.0,2023-07-05
32,2023-07-05 13:40:00+01:00,4.923250198364258,4.941999912261963,4.923250198364258,4.923250198364258,,3309.0,0.0,0.0,0.0,2023-07-05
33,2023-07-06 09:16:00+01:00,4.865499973297119,4.865499973297119,4.865499973297119,4.865499973297119,,0.0,0.0,0.0,0.0,2023-07-06
34,2023-07-06 09:21:00+01:00,4.867030143737793,4.867030143737793,4.867030143737793,4.867030143737793,,285.0,0.0,0.0,0.0,2023-07-06
35,2023-07-06 09:22:00+01:00,4.867000102996826,4.867000102996826,4.867000102996826,4.867000102996826,,570.0,0.0,0.0,0.0,2023-07-06
36,2023-07-06 10:07:00+01:00,4.8605499267578125,4.8605499267578125,4.8605499267578125,4.8605499267578125,,0.0,0.0,0.0,0.0,2023-07-06
37,2023-07-06 12:02:00+01:00,4.859650135040283,4.859650135040283,4.859650135040283,4.859650135040283,,10266.0,0.0,0.0,0.0,2023-07-06
38,2023-07-06 13:23:00+01:00,4.8480000495910645,4.8480000495910645,4.847499847412109,4.847499847412109,,2622.0,0.0,0.0,0.0,2023-07-06
39,2023-07-06 13:32:00+01:00,4.843120098114014,4.843120098114014,4.843120098114014,4.843120098114014,,0.0,0.0,0.0,0.0,2023-07-06
40,2023-07-06 14:38:00+01:00,4.8317999839782715,4.8317999839782715,4.813499927520752,4.813499927520752,,10984.0,0.0,0.0,0.0,2023-07-06
41,2023-07-07 09:53:00+01:00,4.797399997711182,4.797399997711182,4.797399997711182,4.797399997711182,,0.0,0.0,0.0,0.0,2023-07-07
42,2023-07-07 10:00:00+01:00,4.8024001121521,4.8024001121521,4.8024001121521,4.8024001121521,,0.0,0.0,0.0,0.0,2023-07-07
43,2023-07-07 10:20:00+01:00,4.809999942779541,4.809999942779541,4.809500217437744,4.809500217437744,,2649.0,0.0,0.0,0.0,2023-07-07
44,2023-07-07 10:32:00+01:00,4.8053998947143555,4.8053998947143555,4.8053998947143555,4.8053998947143555,,212.0,0.0,0.0,0.0,2023-07-07
45,2023-07-07 11:10:00+01:00,4.80649995803833,4.80649995803833,4.80649995803833,4.80649995803833,,5.0,0.0,0.0,0.0,2023-07-07
46,2023-07-07 16:02:00+01:00,4.809500217437744,4.809500217437744,4.804999828338623,4.804999828338623,,15206.0,0.0,0.0,0.0,2023-07-07
